time,ip,controller,order,inner,label,square,pennelement_type,pennelement_name,parameter,value,event_time,id,text,mod,lin,syn,dupl,comments
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,32,0,experiment,NULL,Scale,judgement,Choice,5,1734531956656,undefined,У самого меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,False,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,14,0,experiment,NULL,Scale,judgement,Choice,7,1734531959443,undefined,У нас сегодня у всех очень интересные доклады.,vse,E,high,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,20,0,experiment,NULL,Scale,judgement,Choice,4,1734531963045,undefined,Я узнал у нее все детали у самой.,sam,E,low,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,22,0,experiment,NULL,Scale,judgement,Choice,7,1734531966781,undefined,У нас всех недавно произошло трагическое событие.,vse,R,high,False,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,8,0,experiment,NULL,Scale,judgement,Choice,6,1734531971517,undefined,Я узнал все детали у нее у самой.,sam,R,low,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,4,0,experiment,NULL,Scale,judgement,Choice,7,1734531973637,undefined,У него у самого теперь почти нет денег.,sam,R,high,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,6,0,experiment,NULL,Scale,judgement,Choice,7,1734531976540,undefined,Мы уже бывали в гостях у них у всех.,vse,R,low,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,40,0,experiment,NULL,Scale,judgement,Choice,6,1734531979826,undefined,Она мечтала у него обо всем спросить самого.,sam,E,low,False,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,38,0,experiment,NULL,Scale,judgement,Choice,4,1734531983813,undefined,Он одолжил у них денег всех.,vse,E,low,False,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,7,0,experiment,NULL,Scale,judgement,Choice,6,1734531986832,undefined,Не волнуйся%2C он это спрашивал у нас у каждого.,kazhdy,R,low,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,23,0,experiment,NULL,Scale,judgement,Choice,7,1734531989049,undefined,У них каждого небось по куче денег.,kazhdy,R,high,False,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,5,0,experiment,NULL,Scale,judgement,Choice,7,1734531990986,undefined,У тебя и у пьяного иногда отлично голова работает.,depic,R,high,True,NULL
1734531995,2d1dbfbe79f1dea9441c43d98f194a94,PennController,15,0,experiment,NULL,Scale,judgement,Choice,7,1734531993657,undefined,У нас сегодня у каждого есть чем поделиться.,kazhdy,E,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,20,0,experiment,NULL,Scale,judgement,Choice,5,1734534931657,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,26,0,experiment,NULL,Scale,judgement,Choice,5,1734534937674,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,27,0,experiment,NULL,Scale,judgement,Choice,2,1734534942161,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,21,0,experiment,NULL,Scale,judgement,Choice,3,1734534949419,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,33,0,experiment,NULL,Scale,judgement,Choice,3,1734534961427,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,30,0,experiment,NULL,Scale,judgement,Choice,6,1734534965818,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734534973241,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,7,0,experiment,NULL,Scale,judgement,Choice,6,1734534975821,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,22,0,experiment,NULL,Scale,judgement,Choice,7,1734534978805,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,9,0,experiment,NULL,Scale,judgement,Choice,1,1734534982554,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,29,0,experiment,NULL,Scale,judgement,Choice,1,1734534987478,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734534990919,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,11,0,experiment,NULL,Scale,judgement,Choice,3,1734534995941,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734535001781,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,8,0,experiment,NULL,Scale,judgement,Choice,5,1734535007041,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,15,0,experiment,NULL,Scale,judgement,Choice,6,1734535010995,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734535014488,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,25,0,experiment,NULL,Scale,judgement,Choice,5,1734535020152,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,17,0,experiment,NULL,Scale,judgement,Choice,2,1734535027140,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,14,0,experiment,NULL,Scale,judgement,Choice,7,1734535032697,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,39,0,experiment,NULL,Scale,judgement,Choice,1,1734535037406,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,6,0,experiment,NULL,Scale,judgement,Choice,6,1734535040139,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,3,0,experiment,NULL,Scale,judgement,Choice,7,1734535043424,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,19,0,experiment,NULL,Scale,judgement,Choice,4,1734535046156,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734535049032,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,12,0,experiment,NULL,Scale,judgement,Choice,2,1734535055354,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,32,0,experiment,NULL,Scale,judgement,Choice,1,1734535059020,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734535062527,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,37,0,experiment,NULL,Scale,judgement,Choice,3,1734535067305,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,4,0,experiment,NULL,Scale,judgement,Choice,3,1734535073183,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,5,0,experiment,NULL,Scale,judgement,Choice,5,1734535077149,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,23,0,experiment,NULL,Scale,judgement,Choice,2,1734535082618,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734535087999,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,35,0,experiment,NULL,Scale,judgement,Choice,2,1734535091236,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,36,0,experiment,NULL,Scale,judgement,Choice,1,1734535097922,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,10,0,experiment,NULL,Scale,judgement,Choice,5,1734535103988,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,13,0,experiment,NULL,Scale,judgement,Choice,4,1734535111907,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,18,0,experiment,NULL,Scale,judgement,Choice,2,1734535114535,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,28,0,experiment,NULL,Scale,judgement,Choice,7,1734535119587,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734535124,605e438e22a062058cce1b1f4a39c86a,PennController,16,0,experiment,NULL,Scale,judgement,Choice,3,1734535123997,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734535311792,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,9,0,experiment,NULL,Scale,judgement,Choice,5,1734535318716,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,7,0,experiment,NULL,Scale,judgement,Choice,7,1734535321533,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,26,0,experiment,NULL,Scale,judgement,Choice,7,1734535323637,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,32,0,experiment,NULL,Scale,judgement,Choice,1,1734535327162,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734535329680,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,11,0,experiment,NULL,Scale,judgement,Choice,5,1734535332792,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734535335337,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,29,0,experiment,NULL,Scale,judgement,Choice,5,1734535339187,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,22,0,experiment,NULL,Scale,judgement,Choice,6,1734535344585,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,35,0,experiment,NULL,Scale,judgement,Choice,1,1734535346706,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734535348814,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734535350387,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,39,0,experiment,NULL,Scale,judgement,Choice,3,1734535354925,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,27,0,experiment,NULL,Scale,judgement,Choice,2,1734535362691,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,6,0,experiment,NULL,Scale,judgement,Choice,6,1734535365560,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,19,0,experiment,NULL,Scale,judgement,Choice,1,1734537213059,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,28,0,experiment,NULL,Scale,judgement,Choice,7,1734537216521,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734537219393,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,12,0,experiment,NULL,Scale,judgement,Choice,4,1734537222337,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734537224712,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,23,0,experiment,NULL,Scale,judgement,Choice,2,1734537227403,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,20,0,experiment,NULL,Scale,judgement,Choice,4,1734537230891,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,14,0,experiment,NULL,Scale,judgement,Choice,4,1734537233612,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,21,0,experiment,NULL,Scale,judgement,Choice,3,1734537236446,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,3,0,experiment,NULL,Scale,judgement,Choice,7,1734537239748,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,13,0,experiment,NULL,Scale,judgement,Choice,6,1734537243329,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,15,0,experiment,NULL,Scale,judgement,Choice,7,1734537249851,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,4,0,experiment,NULL,Scale,judgement,Choice,7,1734537251464,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,10,0,experiment,NULL,Scale,judgement,Choice,7,1734537253907,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,8,0,experiment,NULL,Scale,judgement,Choice,4,1734537258124,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734537260620,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,36,0,experiment,NULL,Scale,judgement,Choice,1,1734537262775,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,33,0,experiment,NULL,Scale,judgement,Choice,3,1734537264735,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,5,0,experiment,NULL,Scale,judgement,Choice,6,1734537268602,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,18,0,experiment,NULL,Scale,judgement,Choice,6,1734537270603,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,17,0,experiment,NULL,Scale,judgement,Choice,6,1734537275148,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,25,0,experiment,NULL,Scale,judgement,Choice,7,1734537277240,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,37,0,experiment,NULL,Scale,judgement,Choice,1,1734537280284,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734537292,77c8bef2c81aff1c27e6b1ece9ec3e79,PennController,16,0,experiment,NULL,Scale,judgement,Choice,3,1734537289596,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,23,0,experiment,NULL,Scale,judgement,Choice,7,1734537735632,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,33,0,experiment,NULL,Scale,judgement,Choice,7,1734537743031,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,19,0,experiment,NULL,Scale,judgement,Choice,7,1734537767887,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,11,0,experiment,NULL,Scale,judgement,Choice,3,1734537778295,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,5,0,experiment,NULL,Scale,judgement,Choice,5,1734537795519,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,28,0,experiment,NULL,Scale,judgement,Choice,7,1734537800175,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,16,0,experiment,NULL,Scale,judgement,Choice,7,1734537803216,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,7,0,experiment,NULL,Scale,judgement,Choice,7,1734537808336,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,29,0,experiment,NULL,Scale,judgement,Choice,2,1734537821776,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,3,0,experiment,NULL,Scale,judgement,Choice,7,1734537829255,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734537833504,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,37,0,experiment,NULL,Scale,judgement,Choice,6,1734537844248,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,21,0,experiment,NULL,Scale,judgement,Choice,1,1734537852607,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,20,0,experiment,NULL,Scale,judgement,Choice,1,1734537863535,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,32,0,experiment,NULL,Scale,judgement,Choice,3,1734537869400,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,26,0,experiment,NULL,Scale,judgement,Choice,7,1734537873759,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,25,0,experiment,NULL,Scale,judgement,Choice,2,1734537886319,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,15,0,experiment,NULL,Scale,judgement,Choice,6,1734537896847,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,36,0,experiment,NULL,Scale,judgement,Choice,2,1734537907214,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,14,0,experiment,NULL,Scale,judgement,Choice,5,1734537916831,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,22,0,experiment,NULL,Scale,judgement,Choice,7,1734537920655,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,12,0,experiment,NULL,Scale,judgement,Choice,6,1734537927983,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,27,0,experiment,NULL,Scale,judgement,Choice,1,1734537932032,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,35,0,experiment,NULL,Scale,judgement,Choice,1,1734537937390,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734537941207,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734537948304,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,4,0,experiment,NULL,Scale,judgement,Choice,7,1734537957287,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,8,0,experiment,NULL,Scale,judgement,Choice,7,1734537962223,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734537965455,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,13,0,experiment,NULL,Scale,judgement,Choice,6,1734537970911,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,34,0,experiment,NULL,Scale,judgement,Choice,1,1734537975815,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,17,0,experiment,NULL,Scale,judgement,Choice,6,1734537981781,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734537985959,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734537989878,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,9,0,experiment,NULL,Scale,judgement,Choice,5,1734537997950,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,18,0,experiment,NULL,Scale,judgement,Choice,4,1734538022599,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,10,0,experiment,NULL,Scale,judgement,Choice,7,1734538027895,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734538031158,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,39,0,experiment,NULL,Scale,judgement,Choice,1,1734538035800,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734538036,02f3832577f46505e3ed010b0350595b,PennController,6,0,experiment,NULL,Scale,judgement,Choice,7,1734538040735,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734538164,a3ae1b92e6352698b0e5c49a79559266,PennController,8,0,experiment,NULL,Scale,judgement,Choice,4,1734538074410,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734538164,a3ae1b92e6352698b0e5c49a79559266,PennController,32,0,experiment,NULL,Scale,judgement,Choice,2,1734538077403,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734538164,a3ae1b92e6352698b0e5c49a79559266,PennController,9,0,experiment,NULL,Scale,judgement,Choice,3,1734538081039,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734538164,a3ae1b92e6352698b0e5c49a79559266,PennController,4,0,experiment,NULL,Scale,judgement,Choice,7,1734538083822,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734538164,a3ae1b92e6352698b0e5c49a79559266,PennController,3,0,experiment,NULL,Scale,judgement,Choice,5,1734538087279,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
